hiperparam_ind_conv,problema,n_objetivos,w_0,run,indicador,valor_indicador
R2,WFG9,5,0.6,7,r2,969.7996
R2,WFG9,5,0.6,8,r2,860.2324
R2,WFG9,5,0.6,9,r2,936.1668
R2,WFG9,5,0.6,10,r2,971.4988
R2,WFG9,5,0.6,11,r2,980.5896
R2,WFG9,5,0.6,12,r2,980.4532
R2,WFG9,5,0.6,13,r2,997.7375
R2,WFG9,5,0.6,14,r2,1103.162
R2,WFG9,5,0.6,15,r2,903.9923
R2,WFG9,5,0.6,16,r2,1040.037
R2,WFG9,5,0.6,17,r2,1013.022
R2,WFG9,5,0.6,18,r2,1053.604
R2,WFG9,5,0.6,19,r2,938.8884
R2,WFG2,5,0.6,0,r2,598.9385
R2,WFG2,5,0.6,1,r2,583.2841
R2,WFG2,5,0.6,2,r2,1760.577
R2,WFG2,5,0.6,3,r2,718.0185
R2,WFG2,5,0.6,4,r2,623.5276
R2,WFG2,5,0.6,5,r2,1792.521
R2,WFG2,5,0.6,6,r2,1821.317
R2,WFG2,5,0.6,7,r2,696.8065
R2,WFG2,5,0.6,8,r2,699.4081
R2,WFG2,5,0.6,9,r2,1790.571
R2,WFG2,5,0.6,10,r2,627.7207
R2,WFG2,5,0.6,11,r2,667.0067
R2,WFG2,5,0.6,12,r2,658.549
R2,WFG2,5,0.6,13,r2,593.3351
R2,WFG2,5,0.6,14,r2,661.6446
R2,WFG2,5,0.6,15,r2,638.2171
R2,WFG2,5,0.6,16,r2,562.1716
R2,WFG2,5,0.6,17,r2,1805.851
R2,WFG2,5,0.6,18,r2,739.9036
R2,WFG2,5,0.6,19,r2,1810.03
R2,WFG8,5,0.6,0,igd+,-0.6129858
R2,WFG8,5,0.6,1,igd+,-0.6194613
R2,WFG8,5,0.6,2,igd+,-0.605014
R2,WFG8,5,0.6,3,igd+,-0.6375021
R2,WFG8,5,0.6,4,igd+,-0.5734706
R2,WFG8,5,0.6,5,igd+,-0.6018914
R2,WFG8,5,0.6,6,igd+,-0.6084186
R2,WFG8,5,0.6,7,igd+,-0.602156
R2,WFG8,5,0.6,8,igd+,-0.5591648
R2,WFG8,5,0.6,9,igd+,-0.6068255
R2,WFG8,5,0.6,10,igd+,-0.5462062
R2,WFG8,5,0.6,11,igd+,-0.5969615
R2,WFG8,5,0.6,12,igd+,-0.579164
R2,WFG8,5,0.6,13,igd+,-0.6001703
R2,WFG8,5,0.6,14,igd+,-0.5841598
R2,WFG8,5,0.6,15,igd+,-0.6129778
R2,WFG8,5,0.6,16,igd+,-0.5978986
R2,WFG8,5,0.6,17,igd+,-0.6037334
R2,WFG8,5,0.6,18,igd+,-0.5714248
R2,WFG8,5,0.6,19,igd+,-0.6020761
R2,WFG7,5,0.6,0,eps+,-1.609311
R2,WFG7,5,0.6,1,eps+,-1.63931
R2,WFG7,5,0.6,2,eps+,-1.610773
R2,WFG7,5,0.6,3,eps+,-1.642362
R2,WFG7,5,0.6,4,eps+,-1.627131
R2,WFG7,5,0.6,5,eps+,-1.682172
R2,WFG7,5,0.6,6,eps+,-1.627076
R2,WFG7,5,0.6,7,eps+,-1.58954
R2,WFG7,5,0.6,8,eps+,-1.622016
R2,WFG7,5,0.6,9,eps+,-1.572841
R2,WFG7,5,0.6,10,eps+,-1.636499
R2,WFG7,5,0.6,11,eps+,-1.628496
R2,WFG7,5,0.6,12,eps+,-1.599519
R2,WFG7,5,0.6,13,eps+,-1.616603
R2,WFG7,5,0.6,14,eps+,-1.610674
R2,WFG7,5,0.6,15,eps+,-1.634929
R2,WFG7,5,0.6,16,eps+,-1.660394
R2,WFG7,5,0.6,17,eps+,-1.62832
R2,WFG7,5,0.6,18,eps+,-1.573288
R2,WFG7,5,0.6,19,eps+,-1.638114
R2,WFG3,5,0.6,0,s-energy,-374.3162
R2,WFG3,5,0.6,1,s-energy,-421.5767
R2,WFG3,5,0.6,2,s-energy,-423.5463
R2,WFG3,5,0.6,3,s-energy,-373.5476
R2,WFG3,5,0.6,4,s-energy,-342.0902
R2,WFG3,5,0.6,5,s-energy,-382.0046
R2,WFG3,5,0.6,6,s-energy,-337.2763
R2,WFG3,5,0.6,7,s-energy,-370.2186
R2,WFG3,5,0.6,8,s-energy,-402.9019
R2,WFG3,5,0.6,9,s-energy,-367.7488
R2,WFG3,5,0.6,10,s-energy,-343.3477
R2,WFG3,5,0.6,11,s-energy,-335.0808
R2,WFG3,5,0.6,12,s-energy,-389.8519
R2,WFG3,5,0.6,13,s-energy,-342.444
R2,WFG3,5,0.6,14,s-energy,-373.8454
R2,WFG3,5,0.6,15,s-energy,-373.3419
R2,WFG3,5,0.6,16,s-energy,-381.0002
R2,WFG3,5,0.6,17,s-energy,-342.2612
R2,WFG3,5,0.6,18,s-energy,-366.4385
R2,WFG3,5,0.6,19,s-energy,-477.3966
R2,WFG2,3,0.6,0,r2,768.5728
R2,WFG2,3,0.6,1,r2,8.412768
R2,WFG2,3,0.6,2,r2,8.755805
R2,WFG2,3,0.6,3,r2,6.064837
R2,WFG2,3,0.6,4,r2,13.36059
R2,WFG2,3,0.6,5,r2,774.2444
R2,WFG2,3,0.6,6,r2,8.741817
R2,WFG2,3,0.6,7,r2,11.30093
R2,WFG2,3,0.6,8,r2,6.33923
R2,WFG2,3,0.6,9,r2,8.994664
R2,WFG2,3,0.6,10,r2,774.143
R2,WFG2,3,0.6,11,r2,8.963728
R2,WFG2,3,0.6,12,r2,9.257785
R2,WFG2,3,0.6,13,r2,776.6269
R2,WFG2,3,0.6,14,r2,764.7986
R2,WFG2,3,0.6,15,r2,10.09435
R2,WFG2,3,0.6,16,r2,7.214985
R2,WFG2,3,0.6,17,r2,770.5851
R2,WFG2,3,0.6,18,r2,10.53404
R2,WFG2,3,0.6,19,r2,770.0368
R2,WFG1,3,0.6,0,igd,-1.000661
R2,WFG1,3,0.6,1,igd,-0.9687811
R2,WFG1,3,0.6,2,igd,-1.025452
R2,WFG1,3,0.6,3,igd,-1.002011
R2,WFG1,3,0.6,4,igd,-0.9762971
R2,WFG1,3,0.6,5,igd,-0.965701
R2,WFG1,3,0.6,6,igd,-0.9941159
R2,WFG1,3,0.6,7,igd,-1.005794
R2,WFG1,3,0.6,8,igd,-1.022991
R2,WFG1,3,0.6,9,igd,-0.9833793
R2,WFG1,3,0.6,10,igd,-0.9825727
R2,WFG1,3,0.6,11,igd,-0.9822548
R2,WFG1,3,0.6,12,igd,-0.9755508
R2,WFG1,3,0.6,13,igd,-1.015062
R2,WFG1,3,0.6,14,igd,-0.9719332
R2,WFG1,3,0.6,15,igd,-0.993982
R2,WFG1,3,0.6,16,igd,-0.9995797
R2,WFG1,3,0.6,17,igd,-0.9567101
R2,WFG1,3,0.6,18,igd,-1.007273
R2,WFG1,3,0.6,19,igd,-1.029618
R2,DTLZ1,6,0.6,0,s-energy,-54061020.0
R2,DTLZ1,6,0.6,1,s-energy,-55288690.0
R2,DTLZ1,6,0.6,2,s-energy,-57815840.0
R2,DTLZ1,6,0.6,3,s-energy,-57910410.0
R2,DTLZ1,6,0.6,4,s-energy,-59841350.0
R2,DTLZ1,6,0.6,5,s-energy,-53318850.0
R2,DTLZ1,6,0.6,6,s-energy,-52108800.0
R2,DTLZ1,6,0.6,7,s-energy,-56071650.0
R2,DTLZ1,6,0.6,8,s-energy,-54685020.0
R2,DTLZ1,6,0.6,9,s-energy,-56127560.0
R2,DTLZ1,6,0.6,10,s-energy,-58472800.0
R2,DTLZ1,6,0.6,11,s-energy,-4.186352e+16
R2,DTLZ1,6,0.6,12,s-energy,-59030740.0
R2,DTLZ1,6,0.6,13,s-energy,-54448970.0
R2,DTLZ1,6,0.6,14,s-energy,-53036310.0
R2,DTLZ1,6,0.6,15,s-energy,-62968510.0
R2,DTLZ1,6,0.6,16,s-energy,-53415260.0
R2,DTLZ1,6,0.6,17,s-energy,-1.350954e+17
R2,DTLZ1,6,0.6,18,s-energy,-59446390.0
R2,DTLZ1,6,0.6,19,s-energy,-55824680.0
R2,DTLZ6,5,0.6,0,hv,0.3550287
R2,DTLZ6,5,0.6,1,hv,13.16333
R2,DTLZ6,5,0.6,2,hv,5.328128
R2,DTLZ6,5,0.6,3,hv,0.3429956
R2,DTLZ6,5,0.6,4,hv,1.331325
R2,DTLZ6,5,0.6,5,hv,9.646239
R2,DTLZ6,5,0.6,6,hv,13.49521
R2,DTLZ6,5,0.6,7,hv,22.64524
R2,DTLZ6,5,0.6,8,hv,13.76078
R2,DTLZ6,5,0.6,9,hv,11.25587
R2,DTLZ6,5,0.6,10,hv,0.0
R2,DTLZ6,5,0.6,11,hv,9.615228
R2,DTLZ6,5,0.6,12,hv,8.662287
R2,DTLZ6,5,0.6,13,hv,11.81166
R2,DTLZ6,5,0.6,14,hv,0.772112
R2,DTLZ6,5,0.6,15,hv,0.0
R2,DTLZ6,5,0.6,16,hv,15.16783
R2,DTLZ6,5,0.6,17,hv,12.79204
R2,DTLZ6,5,0.6,18,hv,22.50603
R2,DTLZ6,5,0.6,19,hv,10.3051
R2,DTLZ1,2,0.6,0,s-energy,-11044980.0
R2,DTLZ1,2,0.6,1,s-energy,-11033730.0
R2,DTLZ1,2,0.6,2,s-energy,-11157520.0
R2,DTLZ1,2,0.6,3,s-energy,-11125040.0
R2,DTLZ1,2,0.6,4,s-energy,-11134100.0
R2,DTLZ1,2,0.6,5,s-energy,-11226160.0
R2,DTLZ1,2,0.6,6,s-energy,-11206730.0
R2,DTLZ1,2,0.6,7,s-energy,-11238400.0
R2,DTLZ1,2,0.6,8,s-energy,-11246610.0
R2,DTLZ1,2,0.6,9,s-energy,-11449560.0
R2,DTLZ1,2,0.6,10,s-energy,-11167430.0
R2,DTLZ1,2,0.6,11,s-energy,-11153260.0
R2,DTLZ1,2,0.6,12,s-energy,-11194190.0
R2,DTLZ1,2,0.6,13,s-energy,-11194720.0
R2,DTLZ1,2,0.6,14,s-energy,-11243660.0
R2,DTLZ1,2,0.6,15,s-energy,-11243810.0
R2,DTLZ1,2,0.6,16,s-energy,-11212210.0
R2,DTLZ1,2,0.6,17,s-energy,-11225110.0
R2,DTLZ1,2,0.6,18,s-energy,-11201520.0
R2,DTLZ1,2,0.6,19,s-energy,-11321740.0
R2,WFG1,3,0.6,0,s-energy,-44466.18
R2,WFG1,3,0.6,1,s-energy,-38292.51
R2,WFG1,3,0.6,2,s-energy,-35883.03
R2,WFG1,3,0.6,3,s-energy,-33790.75
R2,WFG1,3,0.6,4,s-energy,-36107.29
R2,WFG1,3,0.6,5,s-energy,-35451.36
R2,WFG1,3,0.6,6,s-energy,-36516.19
R2,WFG1,3,0.6,7,s-energy,-35604.32
R2,WFG1,3,0.6,8,s-energy,-39336.79
R2,WFG1,3,0.6,9,s-energy,-37461.86
R2,WFG1,3,0.6,10,s-energy,-36821.72
R2,WFG1,3,0.6,11,s-energy,-38178.87
R2,WFG1,3,0.6,12,s-energy,-38681.26
R2,WFG1,3,0.6,13,s-energy,-38831.49
R2,WFG1,3,0.6,14,s-energy,-37395.28
R2,WFG1,3,0.6,15,s-energy,-35134.63
R2,WFG1,3,0.6,16,s-energy,-39717.91
R2,WFG1,3,0.6,17,s-energy,-37832.88
R2,WFG1,3,0.6,18,s-energy,-37913.22
R2,WFG1,3,0.6,19,s-energy,-37166.3
R2,WFG8,6,0.6,0,eps+,-2.751112
R2,WFG8,6,0.6,1,eps+,-2.807725
R2,WFG8,6,0.6,2,eps+,-2.906562
R2,WFG8,6,0.6,3,eps+,-2.810412
R2,WFG8,6,0.6,4,eps+,-2.669757
R2,WFG8,6,0.6,5,eps+,-2.645988
R2,WFG8,6,0.6,6,eps+,-2.684141
R2,WFG8,6,0.6,7,eps+,-2.864992
R2,WFG8,6,0.6,8,eps+,-2.640923
R2,WFG8,6,0.6,9,eps+,-2.716659
R2,WFG8,6,0.6,10,eps+,-2.880126
R2,WFG8,6,0.6,11,eps+,-2.876173
R2,WFG8,6,0.6,12,eps+,-2.763295
R2,WFG8,6,0.6,13,eps+,-2.747642
R2,WFG8,6,0.6,14,eps+,-2.680299
R2,WFG8,6,0.6,15,eps+,-2.721603
R2,WFG8,6,0.6,16,eps+,-2.632622
R2,WFG8,6,0.6,17,eps+,-2.687534
R2,WFG8,6,0.6,18,eps+,-2.588278
R2,WFG8,6,0.6,19,eps+,-2.723257
R2,WFG9,6,0.6,0,igd+,-0.7162156
R2,WFG9,6,0.6,1,igd+,-0.7066587
R2,WFG9,6,0.6,2,igd+,-0.7416089
R2,WFG9,6,0.6,3,igd+,-0.6988918
R2,WFG9,6,0.6,4,igd+,-0.8406359
R2,WFG9,6,0.6,5,igd+,-0.7067376
R2,WFG9,6,0.6,6,igd+,-0.7107775
R2,WFG9,6,0.6,7,igd+,-0.7265495
R2,WFG9,6,0.6,8,igd+,-0.8028361
R2,WFG9,6,0.6,9,igd+,-0.773701
R2,WFG9,6,0.6,10,igd+,-0.7206079
R2,WFG9,6,0.6,11,igd+,-0.6964195
R2,WFG9,6,0.6,12,igd+,-0.7689325
R2,WFG9,6,0.6,13,igd+,-0.6895
R2,WFG9,6,0.6,14,igd+,-0.7550598
R2,WFG9,6,0.6,15,igd+,-0.6899491
R2,WFG9,6,0.6,16,igd+,-0.7686198
R2,WFG9,6,0.6,17,igd+,-0.8382818
R2,WFG9,6,0.6,18,igd+,-0.7111582
R2,WFG9,6,0.6,19,igd+,-0.8367536
R2,DTLZ7,5,0.6,0,s-energy,-37582.91
R2,DTLZ7,5,0.6,1,s-energy,-30511.6
R2,DTLZ7,5,0.6,2,s-energy,-29006.02
R2,DTLZ7,5,0.6,3,s-energy,-35287.4
R2,DTLZ7,5,0.6,4,s-energy,-32640.03
R2,DTLZ7,5,0.6,5,s-energy,-31289.33
R2,DTLZ7,5,0.6,6,s-energy,-35701.61
R2,DTLZ7,5,0.6,7,s-energy,-32557.19
R2,DTLZ7,5,0.6,8,s-energy,-32391.14
R2,DTLZ7,5,0.6,9,s-energy,-33912.94
R2,DTLZ7,5,0.6,10,s-energy,-26124.4
R2,DTLZ7,5,0.6,11,s-energy,-31118.94
R2,DTLZ7,5,0.6,12,s-energy,-38264.94
R2,DTLZ7,5,0.6,13,s-energy,-32324.05
R2,DTLZ7,5,0.6,14,s-energy,-29746.8
R2,DTLZ7,5,0.6,15,s-energy,-28360.36
R2,DTLZ7,5,0.6,16,s-energy,-28967.59
R2,DTLZ7,5,0.6,17,s-energy,-33022.64
R2,DTLZ7,5,0.6,18,s-energy,-38762.28
R2,DTLZ7,5,0.6,19,s-energy,-36248.8
R2,DTLZ7,3,0.6,0,hv,16.37525
R2,DTLZ7,3,0.6,1,hv,16.37569
R2,DTLZ7,3,0.6,2,hv,16.37619
R2,DTLZ7,3,0.6,3,hv,16.37593
R2,DTLZ7,3,0.6,4,hv,16.37589
R2,DTLZ7,3,0.6,5,hv,16.37525
R2,DTLZ7,3,0.6,6,hv,16.0747
R2,DTLZ7,3,0.6,7,hv,16.3759
R2,DTLZ7,3,0.6,8,hv,16.37602
R2,DTLZ7,3,0.6,9,hv,16.37623
R2,DTLZ7,3,0.6,10,hv,16.3717
R2,DTLZ7,3,0.6,11,hv,16.37353
R2,DTLZ7,3,0.6,12,hv,16.37399
R2,DTLZ7,3,0.6,13,hv,16.37406
R2,DTLZ7,3,0.6,14,hv,16.37367
R2,DTLZ7,3,0.6,15,hv,16.37217
R2,DTLZ7,3,0.6,16,hv,16.37725
R2,DTLZ7,3,0.6,17,hv,16.37601
R2,DTLZ7,3,0.6,18,hv,16.37692
R2,DTLZ7,3,0.6,19,hv,16.37286
R2,DTLZ6,4,0.6,0,eps+,-0.0564717
R2,DTLZ6,4,0.6,1,eps+,-0.0670709
R2,DTLZ6,4,0.6,2,eps+,-0.1082199
R2,DTLZ6,4,0.6,3,eps+,-0.0740552
R2,DTLZ6,4,0.6,4,eps+,-0.1049178
R2,DTLZ6,4,0.6,5,eps+,-0.0784704
R2,DTLZ6,4,0.6,6,eps+,-0.0808818
R2,DTLZ6,4,0.6,7,eps+,-0.0735098
R2,DTLZ6,4,0.6,8,eps+,-0.0719088
R2,DTLZ6,4,0.6,9,eps+,-0.0948181
R2,DTLZ6,4,0.6,10,eps+,-0.0877829
R2,DTLZ6,4,0.6,11,eps+,-0.0971152
R2,DTLZ6,4,0.6,12,eps+,-0.0844315
R2,DTLZ6,4,0.6,13,eps+,-0.0796762
R2,DTLZ6,4,0.6,14,eps+,-0.0934
R2,DTLZ6,4,0.6,15,eps+,-0.0708344
R2,DTLZ6,4,0.6,16,eps+,-0.0590954
R2,DTLZ6,4,0.6,17,eps+,-0.1258018
R2,DTLZ6,4,0.6,18,eps+,-0.102002
R2,DTLZ6,4,0.6,19,eps+,-0.0711404
R2,DTLZ7,6,0.6,0,hv,10.54738
R2,DTLZ7,6,0.6,1,hv,10.53755
R2,DTLZ7,6,0.6,2,hv,10.56016
R2,DTLZ7,6,0.6,3,hv,10.52209
R2,DTLZ7,6,0.6,4,hv,10.47621
R2,DTLZ7,6,0.6,5,hv,10.48801
R2,DTLZ7,6,0.6,6,hv,10.60588
R2,DTLZ7,6,0.6,7,hv,10.35406
R2,DTLZ7,6,0.6,8,hv,10.51953
R2,DTLZ7,6,0.6,9,hv,10.51093
R2,DTLZ7,6,0.6,10,hv,10.56308
R2,DTLZ7,6,0.6,11,hv,10.48333
R2,DTLZ7,6,0.6,12,hv,10.54605
R2,DTLZ7,6,0.6,13,hv,10.50624
R2,DTLZ7,6,0.6,14,hv,10.50507
R2,DTLZ7,6,0.6,15,hv,10.36716
R2,DTLZ7,6,0.6,16,hv,10.41313
R2,DTLZ7,6,0.6,17,hv,10.56687
R2,DTLZ7,6,0.6,18,hv,10.49908
R2,DTLZ7,6,0.6,19,hv,10.45668
R2,WFG1,5,0.6,0,igd+,-1.44286
R2,WFG1,5,0.6,1,igd+,-1.425262
R2,WFG1,5,0.6,2,igd+,-1.464746
R2,WFG1,5,0.6,3,igd+,-1.444746
R2,WFG1,5,0.6,4,igd+,-1.401054
R2,WFG1,5,0.6,5,igd+,-1.422269
R2,WFG1,5,0.6,6,igd+,-1.414296
R2,WFG1,5,0.6,7,igd+,-1.481133
R2,WFG1,5,0.6,8,igd+,-1.44411
R2,WFG1,5,0.6,9,igd+,-1.430133
R2,WFG1,5,0.6,10,igd+,-1.442268
R2,WFG1,5,0.6,11,igd+,-1.43799
R2,WFG1,5,0.6,12,igd+,-1.462136
R2,WFG1,5,0.6,13,igd+,-1.430451
R2,WFG1,5,0.6,14,igd+,-1.412256
R2,WFG1,5,0.6,15,igd+,-1.445367
R2,WFG1,5,0.6,16,igd+,-1.459751
R2,WFG1,5,0.6,17,igd+,-1.48111
R2,WFG1,5,0.6,18,igd+,-1.426326
R2,WFG1,5,0.6,19,igd+,-1.43147
R2,DTLZ4,5,0.6,0,r2,585.6554
R2,DTLZ4,5,0.6,1,r2,239.2631
R2,DTLZ4,5,0.6,2,r2,772.8457
R2,DTLZ4,5,0.6,3,r2,828.6557
R2,DTLZ4,5,0.6,4,r2,792.5391
R2,DTLZ4,5,0.6,5,r2,246.4985
R2,DTLZ4,5,0.6,6,r2,248.6839
R2,DTLZ4,5,0.6,7,r2,795.1112
R2,DTLZ4,5,0.6,8,r2,711.9723
R2,DTLZ4,5,0.6,9,r2,768.7233
R2,DTLZ4,5,0.6,10,r2,775.4946
R2,DTLZ4,5,0.6,11,r2,218.8148
R2,DTLZ4,5,0.6,12,r2,221.4681
R2,DTLZ4,5,0.6,13,r2,242.864
R2,DTLZ4,5,0.6,14,r2,244.0807
R2,DTLZ4,5,0.6,15,r2,226.5529
R2,DTLZ4,5,0.6,16,r2,232.1109
R2,DTLZ4,5,0.6,17,r2,690.0137
R2,DTLZ4,5,0.6,18,r2,739.6177
R2,DTLZ4,5,0.6,19,r2,254.8826
R2,WFG2,7,0.6,0,igd,-2.003414
R2,WFG2,7,0.6,1,igd,-2.020213
R2,WFG2,7,0.6,2,igd,-3.482967
R2,WFG2,7,0.6,3,igd,-1.969128
R2,WFG2,7,0.6,4,igd,-2.053151
R2,WFG2,7,0.6,5,igd,-2.055567
R2,WFG2,7,0.6,6,igd,-1.995277
R2,WFG2,7,0.6,7,igd,-1.972806
R2,WFG2,7,0.6,8,igd,-1.994928
R2,WFG2,7,0.6,9,igd,-2.025416
R2,WFG2,7,0.6,10,igd,-2.008549
R2,WFG2,7,0.6,11,igd,-1.972803
R2,WFG2,7,0.6,12,igd,-2.008203
R2,WFG2,7,0.6,13,igd,-2.015726
R2,WFG2,7,0.6,14,igd,-2.013892
R2,WFG2,7,0.6,15,igd,-1.993139
R2,WFG2,7,0.6,16,igd,-2.039317
R2,WFG2,7,0.6,17,igd,-2.090258
R2,WFG2,7,0.6,18,igd,-2.052826
R2,WFG2,7,0.6,19,igd,-2.015815
R2,WFG7,2,0.6,0,eps+,-0.014422
R2,WFG7,2,0.6,1,eps+,-0.016487
R2,WFG7,2,0.6,2,eps+,-0.012324
R2,WFG7,2,0.6,3,eps+,-0.015016
R2,WFG7,2,0.6,4,eps+,-0.013168
R2,WFG7,2,0.6,5,eps+,-0.015703
R2,WFG7,2,0.6,6,eps+,-0.015118
R2,WFG7,2,0.6,7,eps+,-0.0159417
R2,WFG7,2,0.6,8,eps+,-0.015104
R2,WFG7,2,0.6,9,eps+,-0.0174844
R2,WFG7,2,0.6,10,eps+,-0.01514
R2,WFG7,2,0.6,11,eps+,-0.0132
R2,WFG7,2,0.6,12,eps+,-0.01553
R2,WFG7,2,0.6,13,eps+,-0.015885
R2,WFG7,2,0.6,14,eps+,-0.016788
R2,WFG7,2,0.6,15,eps+,-0.015151
R2,WFG7,2,0.6,16,eps+,-0.015196
R2,WFG7,2,0.6,17,eps+,-0.014098
R2,WFG7,2,0.6,18,eps+,-0.014859
R2,WFG7,2,0.6,19,eps+,-0.013133
R2,DTLZ5,3,0.6,0,igd,-0.004072222
R2,DTLZ5,3,0.6,1,igd,-0.004042885
R2,DTLZ5,3,0.6,2,igd,-0.004098166
R2,DTLZ5,3,0.6,3,igd,-0.004099114
R2,DTLZ5,3,0.6,4,igd,-0.004200997
R2,DTLZ5,3,0.6,5,igd,-0.004106311
R2,DTLZ5,3,0.6,6,igd,-0.004147842
R2,DTLZ5,3,0.6,7,igd,-0.004096106
R2,DTLZ5,3,0.6,8,igd,-0.004160053
R2,DTLZ5,3,0.6,9,igd,-0.004085384
R2,DTLZ5,3,0.6,10,igd,-0.004145236
R2,DTLZ5,3,0.6,11,igd,-0.004231113
R2,DTLZ5,3,0.6,12,igd,-0.004169862
R2,DTLZ5,3,0.6,13,igd,-0.003956763
R2,DTLZ5,3,0.6,14,igd,-0.003972628
R2,DTLZ5,3,0.6,15,igd,-0.004008659
R2,DTLZ5,3,0.6,16,igd,-0.004125006
R2,DTLZ5,3,0.6,17,igd,-0.004143562
R2,DTLZ5,3,0.6,18,igd,-0.004071653
R2,DTLZ5,3,0.6,19,igd,-0.004152239
R2,DTLZ3,7,0.6,0,igd+,-0.2596652
R2,DTLZ3,7,0.6,1,igd+,-0.4502328
R2,DTLZ3,7,0.6,2,igd+,-0.2719349
R2,DTLZ3,7,0.6,3,igd+,-2.410221
R2,DTLZ3,7,0.6,4,igd+,-3.191396
R2,DTLZ3,7,0.6,5,igd+,-0.3786825
R2,DTLZ3,7,0.6,6,igd+,-1.272174
R2,DTLZ3,7,0.6,7,igd+,-2.248797
R2,DTLZ3,7,0.6,8,igd+,-3.533626
R2,DTLZ3,7,0.6,9,igd+,-0.2587139
R2,DTLZ3,7,0.6,10,igd+,-8.864679
R2,DTLZ3,7,0.6,11,igd+,-3.681165
R2,DTLZ3,7,0.6,12,igd+,-1.067454
R2,DTLZ3,7,0.6,13,igd+,-11.29178
R2,DTLZ3,7,0.6,14,igd+,-0.187266
R2,DTLZ3,7,0.6,15,igd+,-1.196769
R2,DTLZ3,7,0.6,16,igd+,-5.295811
R2,DTLZ3,7,0.6,17,igd+,-3.267846
R2,DTLZ3,7,0.6,18,igd+,-0.7105999
R2,DTLZ3,7,0.6,19,igd+,-0.2746566
R2,DTLZ2,4,0.6,0,spd,72.73699
R2,DTLZ2,4,0.6,1,spd,72.99367
R2,DTLZ2,4,0.6,2,spd,72.7828
R2,DTLZ2,4,0.6,3,spd,72.99261
R2,DTLZ2,4,0.6,4,spd,73.01703
R2,DTLZ2,4,0.6,5,spd,73.04594
R2,DTLZ2,4,0.6,6,spd,73.03244
R2,DTLZ2,4,0.6,7,spd,72.75567
R2,DTLZ2,4,0.6,8,spd,72.98418
R2,DTLZ2,4,0.6,9,spd,72.85136
R2,DTLZ2,4,0.6,10,spd,72.86051
R2,DTLZ2,4,0.6,11,spd,72.83686
R2,DTLZ2,4,0.6,12,spd,72.714
R2,DTLZ2,4,0.6,13,spd,72.98725
R2,DTLZ2,4,0.6,14,spd,72.6281
R2,DTLZ2,4,0.6,15,spd,73.08263
R2,DTLZ2,4,0.6,16,spd,72.91169
R2,DTLZ2,4,0.6,17,spd,72.94029
R2,DTLZ2,4,0.6,18,spd,72.77814
R2,DTLZ2,4,0.6,19,spd,72.70987
R2,DTLZ6,2,0.6,0,spd,8.824624
R2,DTLZ6,2,0.6,1,spd,8.824623
R2,DTLZ6,2,0.6,2,spd,8.824587
R2,DTLZ6,2,0.6,3,spd,8.824652
R2,DTLZ6,2,0.6,4,spd,8.824574
R2,DTLZ6,2,0.6,5,spd,8.824705
R2,DTLZ6,2,0.6,6,spd,8.824651
R2,DTLZ6,2,0.6,7,spd,8.824691
R2,DTLZ6,2,0.6,8,spd,8.824564
R2,DTLZ6,2,0.6,9,spd,8.824732
R2,DTLZ6,2,0.6,10,spd,8.824511
R2,DTLZ6,2,0.6,11,spd,8.824716
R2,DTLZ6,2,0.6,12,spd,8.824567
R2,DTLZ6,2,0.6,13,spd,8.824448
R2,DTLZ6,2,0.6,14,spd,8.824519
R2,DTLZ6,2,0.6,15,spd,8.82458
R2,DTLZ6,2,0.6,16,spd,8.824719
R2,DTLZ6,2,0.6,17,spd,8.824663
R2,DTLZ6,2,0.6,18,spd,8.824675
R2,DTLZ6,2,0.6,19,spd,8.824706
R2,WFG1,2,0.6,0,eps+,-0.7603339
R2,WFG1,2,0.6,1,eps+,-0.7610905
R2,WFG1,2,0.6,2,eps+,-0.7519284
R2,WFG1,2,0.6,3,eps+,-0.7916024
R2,WFG1,2,0.6,4,eps+,-0.7697472
R2,WFG1,2,0.6,5,eps+,-0.738891
R2,WFG1,2,0.6,6,eps+,-0.7688863
R2,WFG1,2,0.6,7,eps+,-0.7401606
R2,WFG1,2,0.6,8,eps+,-0.7536925
R2,WFG1,2,0.6,9,eps+,-0.7651364
R2,WFG1,2,0.6,10,eps+,-0.770679
R2,WFG1,2,0.6,11,eps+,-0.7412108
R2,WFG1,2,0.6,12,eps+,-0.7557133
R2,WFG1,2,0.6,13,eps+,-0.7502049
R2,WFG1,2,0.6,14,eps+,-0.7617739
R2,WFG1,2,0.6,15,eps+,-0.7832774
R2,WFG1,2,0.6,16,eps+,-0.7376515
R2,WFG1,2,0.6,17,eps+,-0.7542978
R2,WFG1,2,0.6,18,eps+,-0.7691974
R2,WFG1,2,0.6,19,eps+,-0.7580766
R2,WFG3,6,0.6,0,igd+,-0.5791843
R2,WFG3,6,0.6,1,igd+,-0.6106247
R2,WFG3,6,0.6,2,igd+,-0.655445
R2,WFG3,6,0.6,3,igd+,-0.616742
R2,WFG3,6,0.6,4,igd+,-0.6789431
R2,WFG3,6,0.6,5,igd+,-0.6339497
R2,WFG3,6,0.6,6,igd+,-0.6463257
R2,WFG3,6,0.6,7,igd+,-0.6505831
R2,WFG3,6,0.6,8,igd+,-0.6425685
R2,WFG3,6,0.6,9,igd+,-0.6097342
R2,WFG3,6,0.6,10,igd+,-0.6107455
